Drink_ID,Name,Ingredients
3470,Boston Ice Tea,1904;1944;1995;2033;2044;2045;2105;
3471,Picasso 1,1787;1997;2019;2156;2192;
3472,Tyson Punch,1760;1761;2052;2067;2156;2174;
3473,Pick Me Up Jose,1814;2046;
3474,Taco-Mancer,1933;2038;2073;
3475,Nuts & Berries,1999;2045;2104;
3476,Caribbean Blues,1817;2026;2045;2156;
3477,Notre Dame Pick-Me-Up,1812;1942;1943;1965;2045;2156;2174;
3478,Redneck,1928;2071;
3479,Dirty Bastard,1787;1903;2045;2101;
3480,The A-Rock,1851;2064;2071;
3481,Poop Shoot,2170;2204;
3482,Tight Snatch,2038;2045;2101;2156;2174;
3483,The Lowee,1731;1942;2045;
3484,Silver Fizz,1766;1855;1907;1965;2045;2156;
3485,Deer Killer,1730;1837;1843;1851;1860;1961;2045;
3486,The Chalise,1731;2045;2156;2163;2170;
3487,Multiple Orgasm Cajun Style,1994;2007;2062;2104;2116;2156;2215;
3488,Apple and Cinnamon Joy,1844;2178;
3489,Golden Coke,1844;1904;
3490,Kamakazie #2,1787;1848;2088;
3491,Baby Aspirin,1940;1942;1950;2174;
3492,Candy Apple,1843;2053;
3493,Jolly Rancher #2,2051;2101;2178;
3494,Star Wars,1940;2052;2071;2104;
3495,Dog House Dew,1928;2045;2153;2156;
3496,Esirnus,1783;1875;2031;2045;2052;
3497,NyQuil,1837;2042;2045;
3498,Dirty Dog,1732;2045;2101;2156;2174;
3499,Flaming Cocaine,1927;2045;2101;
3500,Bootlegger Tea,1751;1811;1940;1942;2033;2045;2156;
3501,Butterbee,1843;1999;
3502,Orgasmic Fantasy,1906;1994;1999;2045;
3503,Turbo,1765;1886;1990;2091;2154;
3504,Ice bolts,1758;1994;
3505,Sex on the Beach #12,1783;2038;2045;2101;2174;
3506,Red Hot,1837;1844;
3507,King Kong,1749;1765;1784;1802;1814;1943;1956;1990;2031;2156;2174;
3508,Latin Manhattan,1817;1835;2112;2116;
3509,Bermuda Rum Swizzle,1793;1811;1990;2033;2095;2156;2174;
3510,Tropiflipano,1761;1800;2081;2121;
3511,Topher Special,1928;2045;2166;
3512,Shotgun Lou,1812;1867;1921;1988;
3513,Big Time,1732;2061;
3514,The Drunken Elf,1744;1861;1909;2151;2156;
3515,Burn,1780;1789;1860;2045;
3516,Aviation,1905;2105;2163;2206;
3517,Green Bomber,1915;2003;2105;2112;2121;
3518,Betsy Clear,2038;2045;2052;
3519,Snapple and Schnapps,1799;2038;
3520,Hawaiian Sunset,2045;2101;2172;2174;
3521,Funnel Cloud #1,1812;1943;2045;2104;2121;
3522,Closed Casket,1730;1814;1837;1874;
3523,Player's Passion,1732;1967;2024;
3524,Stock Market Crash,1791;1851;1904;1961;2048;2071;2156;
3525,Red White and Blue,1844;1927;2193;
3526,Bart Simpson,1911;2038;2101;2104;
3527,Shitface,1811;1814;2086;2174;
3528,Mallis 97,1988;1999;2104;
3529,This-n-That,1739;1783;1990;2045;2101;2104;2174;
3530,Joe Blow,1736;2045;
3531,Luftschlange,1765;1871;1990;2037;2062;2126;
3532,Caribbean Queen,1731;1765;1942;1980;2153;2174;
3533,Che Guevara,1837;1844;2046;
3534,Jell-o Jiggler Shots,1863;2045;2081;2182;
3535,Blue Whale,1990;1995;2026;2045;2174;
3536,Jen's Red,1811;1942;1995;2041;2052;
3537,Wet Pussy,1783;1988;2209;
3538,The N8er T8er,2043;2105;
3539,Chilton,1780;2045;2156;2163;2172;
3540,Chulitro,1878;1904;2121;2153;2156;
3541,Witch's Brew #2,1811;1875;2026;2088;2174;
3542,Citronade,1731;2041;
3543,Mounds,1765;2151;2156;2216;
3544,Smith and Wesson,1770;1994;2045;2205;
3545,Razberi Sunsplash,1783;1811;1990;2051;2174;2197;
3546,Rubber Chicken,1812;1902;1959;2156;
3547,Mark n' Club,1859;1978;2156;
3548,Bon Voyage,2026;2105;2153;2191;
3549,Riddler's Shot,1860;2191;
3550,Butt Naked Kiwi,1800;1909;1928;
3551,Harlem World Seven,1827;1996;2045;2094;2105;2153;2156;
3552,Pimp Punch,1950;2052;2094;
3553,Strawberry Sombrero,1820;1988;1994;
3554,Artic Red,2002;2163;2172;2192;2206;
3555,Screwdriver Boricua,2045;2101;2156;2174;
3556,The Abba,2002;2041;2052;2156;
3557,Pimp Cocktail,2026;2038;2045;2174;
3558,Limoncillo,1871;2081;2155;
3559,Sour Apple,1929;1940;1978;2003;2174;
3560,Submarine (Mexican),2191;2221;
3561,Jufu Cocktail,1751;1811;1915;2045;2071;2104;
3562,Alley Shooter,1896;1994;1999;2045;2104;
3563,Kick me in the Jimmy,1730;1837;1851;2046;
3564,Voodoo Doll,1783;2045;2101;2174;
3565,Short Island Iced Tea,1904;1995;2064;2071;2156;
3566,My Busted Cherry,1988;2007;2016;2031;2033;
3567,Crapachino,1786;2007;2175;2211;
3568,Deep Blue,2024;2026;2031;2045;
3569,Black Tooth,1902;1904;
3570,Carmel Apple,1843;2178;
3571,Dominican Goddess,2033;2133;2172;
3572,Rum Runner Island Style,1811;1903;1929;1943;1956;2116;
3573,Sleigh Ride,1797;1811;2191;
3574,Jamaican Rum Punch,1765;1811;1814;1915;1990;2116;2156;2174;
3575,Gorilla Fart #5,1791;1814;
3576,Skittle,1761;1848;1956;2156;
3577,Cookie Monster #2,1814;1994;1999;
3578,Southern Raspberry Tart,1751;1783;1851;1995;2071;
3579,Shocking Chocolate,1861;2039;
3580,Evil Tea,1890;2064;
3581,Chocolate Buzz,1994;2106;2209;
3582,Poison Milk,1837;1999;
3583,Teal Squeal,2026;2045;2156;2212;
3584,Red Rooster,1794;1811;1814;2141;
3585,Portland Coffee,1749;1814;1942;1994;2138;2161;2206;2211;
3586,Paris Paradise,1814;1999;2016;
3587,Midori Hack,1875;1940;1990;2041;
3588,X,1846;1904;1995;2104;
3589,Kir Martini,1817;2105;2202;
3590,Rudolph the Red Nose Reindeer,1811;1943;2101;2153;2156;2163;
3591,Pan Galactic Gargle Blaster (Zaphod's),1851;2026;2038;2174;
3592,Pan Galactic Gargle Blaster #4,1751;1791;1851;1915;1942;2038;2045;2101;
3593,Millionare's Coffee,1896;1994;1999;2211;
3594,Super Qell,1981;2045;2073;2106;
3595,Blue Peach,2026;2038;
3596,Slippery Nipple #3,1843;1994;2209;
3597,Bisp,1760;1897;1906;2030;2081;2138;2206;
3598,Maiden Head,1751;1799;1825;1908;2161;
3599,Friday Freeze,1764;2033;2045;2174;
3600,Peppermint Aztec,1909;1994;2106;2193;
3601,Banana Cream Pie #2,1952;1956;1994;
3602,Malibu Punch,1751;1765;1811;1990;2156;
3603,Pooh Bear,1888;2043;2156;
3604,White Trash,1787;1812;2045;
3605,Jen's Hot Chocolate Butterscotch,1843;2039;2209;
3606,Green Monster Party Punch,1761;1764;2045;2075;2195;
3607,Bailey's Comet #1,1843;1844;2204;2209;
3608,Dreamsicle #2,1855;1942;2104;2174;
3609,Imagination,1812;1915;2179;
3610,Harakiri shot,1860;2087;
3611,Crockpot Mulled Cider,2035;2053;2055;2065;2127;2138;2177;
3612,Grand Marnier,1921;1942;2206;
3613,Hot Vanilla,1906;1988;1989;2138;2206;
3614,Cocaine Lady #2,1770;1904;1943;1994;1999;2045;
3615,Melon Pousse Cafe,1875;2062;2198;
3616,Moosemilk,1871;1994;2007;2076;2116;
3617,Joan Miró,1757;2044;2107;
3618,Skier's Toddy,1809;1942;1994;2039;
3619,Melberry,1783;1875;1915;2135;2153;2156;
3620,Scrumptious Coffee,1867;1871;1921;2116;2124;2138;2161;2211;
3621,Sunny D Screwdriver,1751;1951;2164;
3622,Buttmeister,1837;1843;
3623,Key Largo OJ,2000;2174;
3624,Purple Penis,1783;1940;2026;2045;2101;
3625,Mountaineer on Acid,1765;1837;1990;
3626,Bloody Sun,2082;2088;2105;2156;2174;
3627,Absolut Anti-freeze,1875;2041;2052;2156;
3628,Green Monster #2,1814;1915;2042;2156;
3629,Echo Hemoraging Tumor,1894;2026;2209;
3630,Rock Lobster,1911;1966;2101;
3631,Drool,1927;1988;
3632,Embolism,1811;1904;2064;
3633,Cum Scorcher,1843;1994;2045;2209;
3634,SherryBear's Lemonade,1731;2038;2045;2156;
3635,Drainpipe,1775;1904;1999;
3636,Wolf (Howlin'),1848;1934;2026;2052;2156;
3637,Backseat Boogie #1,1812;2045;2101;2105;2156;
3638,Gorilla's Fart,1814;1956;2045;
3639,Hornet,1838;2097;2193;
3640,Screw-Up,1751;2045;2174;
3641,Riprock,1978;2156;2174;
3642,Ershammar Dream,1811;1915;1990;2105;
3643,M.V.P.,1765;1875;1990;2045;
3644,Blue Slammer,2026;2045;2153;2204;
3645,Tree Frog,1763;1898;2133;2156;
3646,Malibu Express,1751;1765;1943;1990;
3647,Purple Rain #1,1995;2026;2101;2105;2156;2172;
3648,Miner's Lung,2045;2171;
3649,Choclate Banana Martini,1956;2045;2062;
3650,Brain Eraser #1,1844;1994;2045;
3651,Royal Crown Royal,1838;1911;2156;
3652,Rainbow Brite Blowing Sunshine Up Your Butt,1875;1894;1956;1990;2101;2151;2174;
3653,Afganistany Whore,2033;2045;2168;
3654,Fruity Vodka Beverage,1751;1951;2136;
3655,Piss in the Snow,1928;2045;2156;2193;
3656,Old Fashioned - sweet,1751;1978;2031;2095;2123;2153;2156;
3657,Silver Cloud,1988;1994;2104;2156;2161;
3658,Micheal's Downfall,1811;2033;2101;2174;
3659,Cary Grant,1787;1944;2045;2156;
3660,Kamakazie Razzberry,1950;2045;2135;
3661,Jade Isle,1751;1875;1940;2026;2031;2045;
3662,Monk's Martini,1739;1934;2045;2209;
3663,Bumble Bee #3,2105;2127;2153;2156;
3664,Green Spider,1744;1814;
3665,Gator Wizz,1875;1940;1942;2045;2156;
3666,Vaginal Secretions,1731;1915;1942;2071;2109;2128;
3667,Absolute HB,1751;1817;2045;2071;2191;
3668,Bob Dylan,1837;2060;2156;
3669,Swamp Frog,2045;2052;2153;2206;
3670,Klondike,1791;1999;2156;
3671,Liquid Cocaine #4,1800;1943;2045;2105;2191;
3672,Nuclear Waste #2,1969;2005;2045;2104;2151;2216;
3673,Brain Eraser #2,1837;2193;
3674,Mudslide #4,1848;1994;1999;2044;
3675,Zoot,1751;1851;2105;2163;
3676,Pat Quinn,2107;2125;
3677,Pat Quinn Float,2007;2107;2125;
3678,Pat Quinn Freeze,2007;2107;2125;
3679,Malibu Seven,1751;1765;
3680,Sun Of A Beach,1875;2105;2174;
3681,Skinny Dipper,1875;2101;
3682,Green Iguana Margarita,1875;1940;2191;
3683,Pucker Sucker,1769;1969;2174;
3684,Suffering Bastard,1812;1835;1915;2033;2105;2156;
3685,Dying Bastard,1812;1835;1915;1921;2033;2105;2156;
3686,Dead Bastard,1812;1835;1915;1921;1978;2033;2105;2156;
3687,Cosmo Katie,1915;2044;2094;2101;
3688,Puckerita,1769;1915;2191;
3689,Galliano Island Iced Tea,1866;1994;2156;2208;
3690,Norwegian Hunting Mixture Bowl,1731;1738;1760;2055;2163;
3691,Aviator Fuel,1731;2045;2052;
3692,Brain Eraser #3,1859;1994;2045;
3693,Pirate's Tea,1904;2064;2174;
3694,Daydream,1811;1855;1942;1958;2045;2174;
3695,Midnight Lemonade,1731;1751;1854;
3696,Damn Good!,1744;1811;1843;1999;
3697,Kris Kringle,1855;2005;2198;
3698,Candy Cane,1751;1811;1855;2062;2193;
3699,Slow Cooker Cider,1858;1867;2053;2055;2065;2138;
3700,Dr. Peppermint,2073;2193;
3701,Salty Chihuahua,1780;2133;2191;
3702,ChoozyMothers Milk,1814;1871;1988;1994;2007;2138;
3703,A.T.B. (Ask The Barman),1811;1999;2003;2026;2104;
3704,Lady Godiva,1787;1921;1942;2156;2163;2206;
3705,Purple Rain #2,1783;1942;1995;2033;2045;2105;2191;
3706,Homemade Advocaat,1766;1808;1906;1988;2045;2163;2206;
3707,Beam Me Up,1904;2104;2156;2200;
3708,Noche de Phoof,1911;1943;1990;2003;2045;2101;
3709,Guinness Float,2007;2171;
3710,6am Sunrise,1811;1928;2105;2156;
3711,Backseat Boogie #2,1812;2045;2101;2105;
3712,Liquid Cocaine #5,1751;1990;2045;2071;2088;2104;
3713,Watermelon Margarita,1787;1942;2008;2191;2206;
3714,Jamaican Sunrise,2038;2045;2101;2174;
3715,Tropicetto,1884;1994;2104;2156;2174;
3716,Rob Love,1820;2045;2052;2112;2153;2165;
3717,Red Zalo,1820;2052;2153;2154;2156;2163;
3718,Shit on the Grass,1744;1999;
3719,Purple Rain Shot,2026;2045;2101;
3720,Three Musketeers,1944;2151;2216;
3721,Three Sheets to The Wind,1837;1874;2191;
3722,Clueless,1748;1751;2045;2156;2174;
3723,Astral Gateway,1812;2026;2045;2153;2156;
3724,Kung Fu,1837;1838;2154;2156;
3725,Turby's Amaretto,2104;2153;2205;
3726,Creamy Kiss,2038;2104;2151;2209;
3727,Flaming Yager,1837;2171;
3728,Southern Rasberry Tart,1783;1995;2071;2104;
3729,Blow Job #5,1739;1999;2151;
3730,Iceberg,1844;1934;1988;2193;
3731,The Celt,1972;2107;
3732,Get Laid,1966;1990;2045;2101;
3733,Mekong,1751;1765;1884;1894;1956;1990;2003;2026;2038;2102;2174;
3734,Sammy Special,1765;1871;1990;2174;
3735,Mom's Apple Pie,2156;2173;2178;
3736,A joy of Almond,1994;2104;2198;
3737,Dutch turbo,1765;1886;1990;2091;2154;
3738,Juicy Volkheimer,2045;2197;
3739,Schmooze,1751;2156;2174;
3740,Texas Apple Delight,2033;2092;2190;
3741,Kamikaze Kool,1929;2044;2045;
3742,The Liquerice Dream,2107;2191;2208;2209;
3743,Shit On Grass,1875;1994;
3744,Key Lime Pie,1929;1952;1988;2045;
3745,The Real Jungle-Juice,1800;2170;2195;
3746,Shannon on the Beach,1783;2045;2101;2174;
3747,Bondages' No Problem,1811;1942;1990;2033;2045;2101;2105;2174;
3748,Jack Lemmon M.D.,1851;2073;2156;2163;2163;
3749,Heliuva Rootbeer,2064;2156;2168;
3750,Screaming Multiple Climax,1739;1896;2045;2062;2104;2151;
3751,Protein Smoothie,2050;2107;2151;
3752,GTV,2045;2105;2156;2191;
3753,Kalimotxo,1904;2030;
3754,Burning Worm,1746;1844;
3755,Snowboard,1935;2045;2156;2172;
3756,Simple but Sweet,1991;2045;
3757,Gravedigger,1750;1814;
3758,Rocket Fuel #3,1814;2026;2045;
3759,The Canadian Gulp,1904;2104;2121;
3760,Shot of Hell,1860;2045;
3761,Jim's Special #1,1811;1812;1908;2045;2156;
3762,Joe's Killer Bee,1814;1851;1911;1940;1961;2101;
3763,Jamaican Juice,2033;2133;2156;
3764,Jamaican Cabdriver,2101;2174;2197;
3765,Purple Hardon,1976;1995;2052;2071;
3766,Bloody Tampon,1791;1999;2045;2108;2153;2191;
3767,Water Moccasin,1911;1940;2038;
3768,Harry Boy,1750;1969;1988;2088;
3769,Glam Trash,1811;1861;2121;
3770,Cosmonaut,2045;2156;2166;
3771,Miss V,1765;1990;2003;2101;
3772,Pixy Stick,1731;1903;2071;2156;
3773,Godiva Peppermint Patty,1953;2039;2193;
3774,Pooky and Chooky,1988;2045;2154;2209;
3775,Russian Monster Tom Collins,1811;1995;2045;
3776,Horny Bull #1,2033;2191;
3777,Horny Bull #2,2071;2191;
3778,Jinx,1972;1999;2045;2052;2145;
3779,Navy Seal,1837;2156;2191;
3780,The Marv Alberts,1843;1999;2071;
3781,Peach Nehi,1751;1769;1990;1995;2038;2045;
3782,Southern Comfort Kamikaze,1915;1942;2071;
3783,Club Cubà,1825;1871;1905;2112;
3784,Southern Brain Damage,1811;1944;2071;
3785,Southern Beamy Brain Damage (SBBD),1811;1944;2071;2200;
3786,Shittin' Blue,1972;2026;2042;2045;
3787,Helluva Hurricane,1781;1811;1814;1943;1990;2116;2174;2206;2206;2212;
3788,Strawberry Banana Colada,1765;1894;1956;1990;2156;
3789,Cunnilingus,1990;1999;2038;2161;
3790,Mind Game,1796;1988;2026;
3791,Ragnar #3,2052;2094;2156;
3792,Mangan Coffee,1994;2048;2116;2209;2211;
3793,Russian Apple,1990;2045;2101;
3794,Sex at my House,1783;1990;2104;
3795,Haacker Special,1787;2045;2156;2206;
3796,Jennifer's Orgasm,1843;2064;
3797,Fluffy Dog,1999;2088;
3798,Jimmy's special,1732;2024;
3799,Malibu Jane,1765;1786;1988;
3800,Purple Lei,1765;1783;1990;
3801,Four Horsemen #2,1888;1978;2107;2191;
3802,Boomer,1739;1942;1995;2174;2191;
3803,Royal Butt,1843;1911;
3804,Oatmeal Cookie with Raisins,1837;1843;1844;1999;
3805,Green Jolly Rancher,1875;1995;2071;
3806,Chocolate Covered Cheery,1811;1988;2104;2216;
3807,Cocaine Shooter,1855;1904;1944;1999;2104;2216;
3808,Beam Me Up Scotty,1956;1994;1999;
3809,Virgin Whore,1761;1787;2042;2042;2045;2101;2190;2191;
3810,Blueberry Tea #2,1979;2044;2104;
3811,Monte Cristo,1994;2044;2161;2211;
3812,Zoo Station,1956;1969;2104;2151;2209;
3813,Sailor's Delight,2038;2101;
3814,Mr. Freeze,1909;2045;
3815,Tea Toddy,1979;1999;2107;2206;
3816,DC,1999;2191;
3817,German Chocolate Cake,1765;1855;1896;2062;
3818,Mexican Surfer,1765;1990;2191;
3819,Frozen Strawberry Banana Colada,1802;2076;2116;2126;2156;
3820,Orange Julius,1906;1988;2081;2156;2174;2206;
3821,Colonial Rummer,1787;1821;1825;1960;2055;2116;2156;
3822,Sweaty Mexican Lumber Jack,1791;1860;2191;
3823,Kori's Saturday Night Special,1765;1956;2007;2116;
3824,Roadkill,1902;2173;2191;
3825,Bleeding Snatch,2045;2108;2138;2173;
3826,Dracona,1731;1744;1840;2156;2174;2204;
3827,Gin Gin,1812;2105;
3828,Whiskey Orange the Jesperian Way,1992;2174;
3829,Bayou Juice,1765;1990;2033;2101;2104;
3830,Sip and Get Funky,1751;1811;2105;2121;
3831,Dirty Diaper,1783;1875;2045;2071;2104;2174;
3832,Passout,1851;1942;1952;2071;2104;
3833,The Antichrist,1800;1814;1860;1941;
3834,Shake That Ass,1956;1995;2026;2055;
3835,Wildfire,1860;2121;2191;2193;
3836,The Better Fuzzy Navel,1812;2011;2038;
3837,Flaming Russian,1814;2045;
3838,Gila Monster,1875;1942;1995;2033;2045;2105;2174;
3839,Miami Hurricane,1990;2094;2101;2156;2174;
3840,Jagershock,1837;1927;
3841,Milpsi,1988;2205;
3842,Bananaball,1956;2045;2174;
3843,Cubins Cracker,2026;2038;2071;2156;2174;2201;
3844,Hot Bitch,1860;1981;2045;2105;
3845,Dick Hard,1787;2033;2045;2052;2105;
3846,Purple Motherfucker #3,1972;2026;2045;2101;
3847,McShake,1988;1999;2007;2016;
3848,Breath Freshener,1759;1934;2045;
3849,Coffee Grinder,1994;1999;2104;2107;
3850,Etyk,1768;1811;1988;2045;
3851,Buzz Lightyear,1875;2045;2174;
3852,Lucky Stiff,1895;2101;2105;
3853,Ice-T,1751;2033;2038;2101;2156;
3854,Frisky's Surprise,1915;1959;2076;2081;2156;2191;
3855,Hot Brown Lizard,1861;1875;
3856,Funky Filly,1915;1942;1976;2003;2045;2101;2117;
3857,Shoot to the Moon,1751;1811;1943;2045;2101;2156;
3858,Sour Apple #2,1911;1995;2003;
3859,The End of the World,1814;1961;2045;
3860,Chameleon,1751;2026;2174;
3861,Flaming Hurley,2071;2073;
3862,The Bootlegger,1851;2071;2204;
3863,Tattooed Smurf,1972;2052;
3864,Bitch Slap,1731;1751;1800;1943;2045;2105;
3865,Jim Kroener,1851;1887;1915;2101;2206;
3866,Melon Jones,1800;1940;2003;
3867,Orchard Downs,1811;2053;2105;
3868,Bullshot #4,1860;1917;1987;2045;2099;2153;
3869,Eroticolada,1875;2102;2197;
3870,40 Water,1811;1814;1942;1943;1990;
3871,Melonoma,2003;2045;
3872,Fruit Salad,1769;1769;1769;2174;
3873,Axe Murderer,1751;1811;1942;1990;2033;2045;2071;2104;2105;2191;
3874,B-51,1896;1994;1999;
3875,Mickey Mouse,1787;1860;1987;2108;2153;2156;
3876,Funky Cold Medina,2026;2045;2071;2101;2156;
3877,Campari Orange,2056;2174;
3878,Picon Biere,1947;2121;
3879,Sno-Cone,1751;1811;1950;2026;2156;
3880,Tie Me To The Bedpost #1,1765;1940;2003;2136;2156;
3881,Kiwi Colada,1784;1829;1875;1943;1989;1990;2156;
3882,Glaucoma,1994;2033;2045;2105;2153;2156;2206;
3883,Malibu Sunrise,1765;1811;2174;
3884,Cancun Coffee,1787;1853;1994;2161;2206;2209;2211;
3885,Flaming Blue Jesus,1814;2071;2191;2193;
3886,Jeremiah,1934;1988;1994;2062;2156;
3887,Manchurian Candidate,1824;2045;
3888,Cran-Collins,2045;2101;2147;
3889,Tie Me To The Bedpost Baby,1783;1848;1990;2003;2071;2097;2101;
3890,Raspberry Kiss,1966;2062;2151;2209;
3891,Melon Margarita,1915;1995;2003;2191;
3892,Sammy Slammer,1790;2038;2071;
3893,Vanilla Coke,1790;1904;2071;
3894,Peachy Comfort,1812;2038;2071;
3895,Bonsai Pipeline,1814;1961;2003;
3896,Fuck Me Up,1956;1969;2209;
3897,Hot Butterscotch Cocoa,1843;1969;2039;2161;
3898,Cornholio's Revenge,1765;1787;1908;1956;2052;2156;
3899,Five in the Morning,1942;1995;2033;2045;2105;2156;2174;2191;
3900,Mazerati,1751;1787;2041;2101;
3901,Coast-Line,1751;1825;1990;2026;2045;
3902,Purple Fantasy,1751;1815;2033;2045;
3903,607 Special,2033;2106;
3904,Blue-Woo,1972;2045;2101;
3905,Kahlua Madness,1758;1994;2045;
3906,Lion Tamer,1929;1965;2071;
3907,Tie Me To The Bedpost #2,1811;2045;2071;2104;2174;
3908,Green Widow,2026;2174;
3909,Long Summer Night,1928;1940;1942;2071;2156;
3910,El Nino,1990;2026;2038;2045;2172;2174;
3911,Wild Berry Pop-Tart,1894;2045;2045;
3912,Oreo Cookie,1994;1999;2045;2062;
3913,8 Seconds,1837;1844;1874;2173;
3914,187 URge,1825;1851;2045;2073;2206;
3915,Vodka Ricki,1787;2045;2052;
3916,Pan Galactic Gargle Blaster #5,1751;1811;1942;1990;2045;
3917,Malibu Pink Panther,1765;1907;2156;2161;
3918,357 Magnum,1751;2033;2045;2104;
3919,L.A.P.D. Nightshift,1811;2026;2191;
3920,Green Sneaker,2003;2045;2088;2151;2174;
3921,Southern Santa,1811;1935;2156;2197;
3922,Smooth Sailing,1908;1942;2045;2101;2174;
3923,Jim Beam's Redneck Friend,1951;2170;2200;
3924,Rocky Mountain Bear Fuck,1902;2003;2026;
3925,Mandy Sea,1751;1811;1942;1990;1995;2104;2174;
3926,Jamaican Jambaylaya,2064;2156;2170;
3927,Bloody Pearl Harbor,1765;2045;2108;2156;
3928,Red Dragons Breath,1750;2173;
3929,Fat Box,1739;1765;1990;2026;
3930,Hershey Squirts,1750;2039;
3931,Purple Helmeted Warrior,1751;1811;1871;1929;2026;2038;2071;
3932,Flaming Asshole,1739;1744;1811;2033;
3933,Killer Bee,1837;2069;
3934,Sweaty Mexican,1814;2121;2191;
3935,Dark and Stormy #2,1787;1885;2116;2156;
3936,Schlag-n-nog,1749;1844;1935;
3965,Fiery Blue Mustang,1800;1956;2026;
3966,Chocolate Covered Cherry Shot,1811;1994;2062;2104;
3967,Indian Summer,1994;2045;2104;
3968,Dr. Kevorkian,2045;2073;
3969,Blonde Bombshell,1731;1943;2156;
3970,Lennart,1929;1983;2052;2156;
3971,Schnappster,1980;2109;
3972,Orange Surfboard,1765;1942;2101;2156;2164;2174;
3973,Lime Vodka Collins,1859;1898;2153;2156;2206;
3974,Flaming Anus,1814;1860;2026;2145;2160;2191;2204;
3975,Cherry Bomb #2,2020;2045;
3976,Door County Cherry Cheesecake,1985;2020;2101;2151;
3977,Smirnoff Snapple Spikage,1799;2045;2156;
3978,Kordulas Special,2024;2095;2206;
3979,Naked Girl Scout,1874;1953;
3980,Little Black Devil,1934;2116;
3981,The Other Half,1814;1942;2104;
3982,Yellow Motherfuckers,1731;1928;2045;2105;2156;
3983,Russian Candy,1811;2038;2045;
3984,The Ringo,1765;1811;1904;1921;2097;2156;
3985,Ebola,1750;1990;2045;2105;2116;2191;
3986,Atomic Watermelon,1875;1995;2045;
3987,Snow Cap Columbian Monk,1896;2007;2211;
3988,KoolShock,1761;1927;
3989,Bacci Ball,2104;2174;
3990,Hot Nun,1858;1896;2081;2123;2127;
3991,Captain's and Creme,2043;2064;
3992,Dive Bomber,2005;2104;2121;
3993,Evil Tongue,1751;1875;1995;2105;
3994,Igloo Sue,1731;1811;2045;2156;
3995,Aperol Schuhmann,1929;1977;2153;2174;
3996,Zombie #5,1811;1814;1845;1871;2048;2153;2174;
3997,Hiroshima Bomber,1811;1942;1999;
3998,Captain Crunch,1811;1985;1994;2134;2151;
3999,Tea-riffic,1942;1979;2156;2163;
4000,Winter Tropic,2045;2101;2128;
4001,Carman's Dance,2045;2101;2105;2128;2174;
4002,Blow Blue Bubbles,1972;2024;
4003,Shark's Mai Tai,1811;1814;1943;1995;2116;2156;
4004,Siberian Dutchman,1994;2045;2047;2151;2211;
4005,Rocky Mountain Motherfucker #2,2071;2101;2104;
4006,April's Apple,1731;1769;1811;
4007,Polish Professor,1751;1990;2045;2156;
4008,Neuralizer,1750;1812;1995;
4009,Salt and Pepper Martini,1941;2137;
4010,Wrightsville Sunset,1811;1835;1915;2033;2174;2191;
4011,Malibu Pop,1765;1990;2026;2101;
4012,Peach Punch,1858;1921;1954;2032;2076;2132;2206;
4013,Tropical Peach Martini,1765;1812;1923;
4014,Red Rudolph,1861;1895;2045;2101;
4015,Snowflake,1751;1968;1988;2156;
4016,Jello Shot,1765;1863;2081;
4017,Lava,1730;1800;1860;
4018,Aperol '86,1817;1977;2088;
4019,Shaft,1977;2032;2105;
4020,Ortensia,1977;2107;2112;
4021,Leprechaun's Gold,1844;2209;
4022,Lawn Boy,1759;1959;2045;2156;2206;
4023,Lewie,1811;2064;2104;2156;2174;
4024,Thunder and Lighting,1814;1874;
4025,Screaming Nazi #2,1837;1844;
4026,Screaming Epsilon,1818;1906;2045;2081;2156;2174;2206;
4027,Green Summer,1928;2197;
4028,C-MOB,1904;1981;2045;2156;
4029,Bleacher Creature,1814;1843;
4030,Asthma Attack,1800;1814;2001;2104;
4031,Generation X,1942;2003;2026;2068;2191;2200;
4032,Donkey Semmen,1765;1995;2172;
4033,Naked Shake,1798;1838;1855;1985;2156;
4034,Mullens Mai Tai,1787;1811;1943;1990;2078;2088;2207;
4035,Mistletoe,1798;1811;1855;1904;2062;2198;
4036,Vicious Kiss,1915;2020;2041;
